LIEN FICHE DE POSTE,Ministère,Administration,Région,"Localisation
(Commune ou adresse exacte)",Code postal,Env.,Référence,Intitulé du poste,Cotation du poste (Groupe RIFSEEP),Thématique,Service,Bureau / Pôle,Logé,Télétravail,Encadrement,Complément
https://drive.google.com/file/d/1d5qNq1j7rPa3GesQyVjgbdMJvG-DykJV/view?usp=sharing,MENJ - MESRI,Collège Albert Camus,Île-de-France,La Ferté-Alais,91590,AENES,educ-ASU-296,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI : 30 points
F5 de 108m2"
https://drive.google.com/file/d/1HFgKvJYvoHlnpa0XqkHF86Mtn_7pNO3w/view?usp=sharing,MENJ - MESRI,Lycée professionnel Flora Tristan,Normandie,La Ferté-Macé,61600,AENES,educ-ASU-350,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 30 points
F3 de 80m2"
60-fiche-educ-ASU-218.pdf,MENJ - MESRI,Collège Jean Monnet,Centre-Val-de-Loire,La Loupe,28240,AENES,educ-ASU-218,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non précisé,Oui,NBI: 30 points F4 de 94m2
60-fiche-educ-ASU-42.pdf,MENJ - MESRI,Lycée polyvalent Pierre Méchain,Hauts-de-France,Laon,02000,AENES,educ-ASU-42,Fondé(e) de pouvoir,G3,EPLE,,,Oui,NON,OUI,Pas de NBI Logement de type F3 surface habitable de 80m2
60-fiche-educ-ATE-43.pdf,MENJ - MESRI,Direction des services départementaux de l'éducation nationale de l'Aisne,Hauts-de-France,Laon,02000,ATE,educ-ATE-43,Chef(fe ) de division - Division de la vie de l'élève,G2,Pol. Publiques,Secrétariat général,Division de la vie de l'élève,Non,Oui,Oui (6 agents),
https://drive.google.com/file/d/15IFbtMLnK1HbYId7AO8p5craWoiCeqFW/view?usp=sharing,MENJ - MESRI,Collège Jacqueline de Romilly,Île-de-France,Le Blanc-Mesnil,93150,AENES,educ-ASU-324,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 38 points
F4 de 100m2"
https://drive.google.com/file/d/1RC6HAVfrzLAsx_GD_DiVENrdyxQpIun1/view?usp=sharing,MENJ - MESRI,Collège Aimé et Eugénie Cotton,Île-de-France,Le Blanc-Mesnil,93150,AENES,educ-ASU-325,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 38 points
F4 de 75m2"
https://drive.google.com/file/d/1aMOe3J7NwlYx5lRIn1VL_DW1_VqINLgP/view?usp=sharing,MENJ - MESRI,Lycée général et technologique George Sand,Île-de-France,Le Mée-sur-Seine,77350,AENES,educ-ASU-333,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 38 points
F4 de 90m2"
 https://drive.google.com/file/d/13KICvcXLZJPEDe3WZ5oN1zzem_Qwa3vd/view?usp=sharing,MENJ - MESRI,Collège Denis Diderot,Normandie,Le Petit-Quevilly,76140,AENES,Non,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,NBI 30 points F4 de 90m2
https://drive.google.com/file/d/1diXFxsosk5G9zABm3jZCOJXbF_jmy6jJ/view?usp=sharing,MENJ - MESRI,Collège Danielle Darras Riaumont,Hauts-de-France,Liévin,62800,AENES,educ-ASU-111,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI 38 pts
F4 75m2"
60-fiche-educ-ATE-106.pdf,MENJ - MESRI,Direction des services départementaux de l'éducation nationale du Nord,Hauts-de-France,Lille,59000,ATE,educ-ATE-106,Chef de bureau de gestion du remplacement ,G2,RH,Division de personnels ensiegnants du 1er degré public,Bureau de gestion du remplacement ,NON,Non précisé,Oui (7 agents),NBI 10 points
60-fiche-educ-ATE-107.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-107,Chargé de la prévention des risques professionnels,G2,RH,Secrétariat général,,,,,
60-fiche-educ-ATE-114.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-114,Adjoint(e) au Chef de bureau,G3,RH,Département de l'enseignement privé,Bureau de gestion des remplacements ,NON,Oui,Oui,
60-fiche-educ-ATE-115.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-115,Chargé(e) de mission,G2,Juridique,Service de région académique à l'enseignement supérieur,"Pôle connaissance, accompagnement et contrôle des établissements ",NON,Oui ,NON,
60-fiche-educ-ATE-118.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-118,Chargé(e) du contrôle budgétaire,G2,Budget/Finances,Service de région académique à l'enseignement supérieur,"Pôle connaissance, accompagnement et contrôle des établissements ",NON,Oui,Non,
60-fiche-educ-ATE-25.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-25,Adjoint Chef de bureau,G3,RH,Département de l'encadrement et des personnels administratifs ,"Bureau de gestion et d'accompagnement des agents contractuels administratifs, techniques, et santé-sociaux",Non,Oui,Non,
60-fiche-educ-ATE-360.pdf,MENJ - MESRI,Rectorat Académie de Lille,Hauts-de-France,Lille,59000,ATE,educ-ATE-360,Adjoint Chef de bureau,G2,Budget/Finances,Division de l'organisation scolaire,Bureau des moyens non enseignants et des enveloppes,Non,,Non,
https://drive.google.com/file/d/132rcm9oh_4bWsdJs0RNvrPF4i255yGuy/view?usp=sharing,MENJ - MESRI,Collège Lucie Aubrac,Île-de-France,Livry-Gargan,93190,AENES,educ-ASU-320,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 38 points
F4 de 90m2"
https://drive.google.com/file/d/1kVF7uR5KEGHG5irvrjR8mkLcF9H89XNo/view?usp=sharing,MENJ - MESRI,Collège Jacques Prévert,Île-de-France,Lorrez-le-Bocage-Préaux,77710,AENES,educ-ASU-331,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 30 points
F4 de 96m2"
60-fiche-educ-ASU-110.pdf,MENJ - MESRI,Etablissement régional d'enseignement adapté (EREA) Colette Magny,Hauts-de-France,Lys-lez-Lannoy,59390,AENES,educ-ASU-110,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI 30 pts
F2 63m2"
https://drive.google.com/file/d/13s6NlqcbddCR3FaoN0sfCc9IdyDOmgbE/view?usp=sharing,MENJ - MESRI,Collège Simone Veil,Île-de-France,Mandres-les-Roses,94520,AENES,educ-ASU-317,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,F4 - 100m2
https://drive.google.com/file/d/18RKssXpi_Z3_xuMl7GDSzF7k_8lqoKMw/view?usp=sharing,MENJ - MESRI,Collège du Lazaro,Hauts-de-France,Marcq-en-Barœul,59700,AENES,educ-ASU-108,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non précisé,Oui,"NBI 38 pts
F5 96m2"
https://drive.google.com/file/d/1tjW5nb7J-kNpuoL9VFuOLBkL83h43XVO/view?usp=sharing,MENJ - MESRI,CLG CLAUDINE HERMANN Massy,Île-de-France,Massy,91300,AENES,educ-ASU-299,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI 25 points
F4 de 90 m2
"
https://drive.google.com/file/d/1fKq5bzuf3UskpwF2hn7-d8TBDIBm1BLc/view?usp=sharing,MENJ - MESRI,Lycée général et technologique Rosa Parks,Île-de-France,Montgeron,91230,AENES,educ-ASU-295,Gestionnaire délégué,G3,EPLE,,,Oui,Non,Oui,"NBI 0 points
F5 de 117 m2"
https://drive.google.com/file/d/1sIkLj2FGzlfh39pzp0hurpuQSycSJvA_/view?usp=sharing,MENJ - MESRI,Collège Paul Fort,Île-de-France,Montlhéry,91310,AENES,educ-ASU-308,Secrétaire général(e) d'EPLE,G2,EPLE,,,Oui,Non,Oui,"NBI 45 points
F4 "
https://drive.google.com/file/d/1aq7j18qqCHaA9EQUnv5PZlxVBSAkTXtB/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Montreuil Sous Bois,93100,AC,EDUC-AC-23,Chargé d'études juridique,NC,Juridique,"Direction de l'encadrement, ",Sous-direction des carrières des personnels d'encadrement,Non,Oui,Non,
https://drive.google.com/file/d/1WZJ4dhty4QCr5MCq86azs9t0DIrOMTbG/view?usp=sharing,MENJ - MESRI,Lycée polyvalent Marguerite Yourcenar,Île-de-France,Morangis,91420 ,AENES,educ-ASU-306,Secrétaire général(e) d'EPLE,G3,"EPLE, Communication",,,Oui,Non,Oui,"NBI 38 points
F4 80 m2"
https://drive.google.com/file/d/186f_Go8ek4EIZ9PzUpZgtrcktn5mbJ_p/view?usp=sharing,MENJ - MESRI,Direction des services départementaux de l'éducation nationale des Hauts-de-Seine,Île-de-France,Nanterre,92000,ATE,educ-ATE-309,"Chef de bureau de la gestion des professeurs des écoles contactuels, du remplacement et de la formation",G3,RH,Division des personnels enseignants et des accompagnants,"Bureau de la gestion des professeurs des écoles contractuels, du remplacement et de la formation",Non,Oui,Oui (5 agents),NBI 20 points
https://drive.google.com/file/d/1sPH-iDOHOWfar0U2OLdzmYXYaS1lf6jj/view?usp=sharing,MENJ - MESRI,Direction des services départementaux de l'éducation nationale des Hauts-de-Seine,Île-de-France,Nanterre,92000,ATE,educ-ATE-310,Chef de bureau au sein de la division de la vie de l'élève,G3,Pol. Publiques,Division des élèves et de la scolarité,"Bureau ""Vie de l'élève""",Non,Oui,Oui (3 agents),
https://drive.google.com/file/d/152gqtPnv8gBmhke_AySYvq0mktLz7i85/view?usp=sharing,MENJ - MESRI,Collège Honoré de Balzac,Île-de-France,Neuilly-sur-Marne,93300,AENES,educ-ASU-329,Secrétaire général(e) d'EPLE,G2,EPLE,_,_,Non,Non,Oui,"NBI : 45 points
Travaux qui ne permettent pas l'attribution du logement à la prise de poste"
https://drive.google.com/file/d/1apXP3T3oDJB0hppa5J6ebJtPdrITN6Zr/view?usp=sharing,MENJ - MESRI,Lycée d'enseignement général et technologique Marie Curie,Hauts-de-France,Nogent-sur-Oise,60180,AENES,educ-ASU-44,Gestionnaire délégué(e) auprès du SG d'EPLE,G3,EPLE,,,Oui,OUI,Non,Pas de NBI Logement de type F3 surface habitable 70m2
https://drive.google.com/file/d/1RP8xess9yENQyOFcWPE_AI0fcZTM6h8b/view?usp=sharing,MENJ - MESRI,Collège La Fontaine aux Bergers,Île-de-France,Ollainville,91340,AENES,educ-ASU-300,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI : 30 points
F4 de 75 m2
Logement disponible au 01/09/2026"
60-fiche-educ-ASU-209.pdf,MENJ - MESRI,Lycée général et technologique Voltaire,Centre-Val-de-Loire,Orléans,45000,AENES,educ-ASU-209,Gestionnaire délégué(e) auprès du SG d'EPLE,G4,EPLE,,,Oui,Oui,Oui,F4 de 104m2 Pas de NBI
60-fiche-educ-ASU-293.pdf,MENJ - MESRI,Collège César Franck,Île-de-France,Palaiseau,91120,AENES,educ-ASU-293,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI : 38 points
F4 de 80 m2"
https://drive.google.com/file/d/1DnOIa89hNzKxikMbKaMhobywt7aaCAFb/view?usp=sharing,MENJ - MESRI,Collège Iréne et Frédéric Joliot Curie,Île-de-France,Pantin,93500,AENES,educ-ASU-326,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 38 points
F3 de 86m2"
https://drive.google.com/file/d/1uJNnT7TK74mQgOcFywth694onRGdcUHG/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-01,Chargé de mission sport santé et activités physiques en milieu professionnel,NC,Pol. Publiques,"Direction des sports, sous-direction de la stratégie interministérielle du développement de l'activité physique et sportive",Bureau de l'accès aux pratiques sportives tout au long de la vie ,Non,Oui,Non,
https://drive.google.com/file/d/1T1MsoWxe1V_qxsxw-Km7IQCT5h2iQOVz/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75014,AC,EDUC-AC-02,Chargé de mission crédit d'impôt recherche a la direction générale de la recherche et de l'innovation ,NC,Pol. Publiques,Direction générale de la recherche et de l'innovation,"Service de l'innovation, du transfert de technologie et de l'action régionale. Département des politiques d'incitation à la recherche et au développement",Non,Oui,Non,
https://drive.google.com/file/d/1Ad0sdoMLHBTnN_YOyhaSz2x54R534_ip/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75014,AC,EDUC-AC-03,Chargé d'études,,Pol. Publiques,Direction générale de la recherche et de l'innovation,"Service de la performation, du financement et de la contractualisation des organismes de recherche. Département des pratiques de recherche réglementées",Non,Oui,Non,
https://drive.google.com/file/d/1kIqm2sn239smVT65kzd4DpQeoxIxTKZA/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-06,Chargé d'études,G4,Pol. Publiques,Direction générale de l'enseignement scolaire. Sous-direction des parcorus éducatifs et des éducations transversales,Bureau de la santé et de l'action sociale,Non,Oui,Non,
https://drive.google.com/file/d/1U9V980Hr1x1IYiILNhH6-0pKkddvWdX5/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-07,Chargé d'études,G4,Pol. Publiques,Direction générale de l'enseignement scolaire. Sous-direction de l'inclusion scolaire et de la vie des établissements ,Bureau des associations et des partenariats,Non,Oui,Non,
https://drive.google.com/file/d/11OWfFeYgYWNHcQz_6GhdEo6gqzRMZauL/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75005,AC,EDUC-AC-08,Chargé d'analyse budgétaire ,NC,Budget/Finances,Direction générale de l'enseignement suéprieur et de l'insertion professionnelle,Département de la synthèse budgétaire,Non,Oui,Non,
https://drive.google.com/file/d/1yeXE7UXMXQWvgy1EImlTQdm9ME2FS1xO/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75005,AC,EDUC-AC-09,Responsable de projets SOLTEA et qualité ,NC,Audit / Contrôle interne,Direction générale de l'enseignement suéprieur et de l'insertion professionnelle,"Service de la stratégie des formations et de la vie étudiante, Département formation et emploi, insertion professionnelle",Non,Oui,Non,
https://drive.google.com/file/d/1JcrgWFCo2YY94Xv6KIPoMBRwYP1NOJpo/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75005,AC,EDUC-AC-10,Chargé d'études des diplômes du premier cycle,NC,Pol. Publiques,Direction générale de l'enseignement suéprieur et de l'insertion professionnelle,"Service de la stratégie des formations et de la vie étudiante, Département des formations du premier cycle",Non,Oui,Non,
https://drive.google.com/file/d/133Z7gF7NiGQnNuXOZeIIWQWnfQ-SVNg3/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75005,AC,EDUC-AC-11,Chargé d'analyses budgétaires et financières,NC,Budget/Finances,"Direction générale de l'enseignement scolaire, Service de la stratégie de contractualisation",Département d'analyse financière des établissements,Non,Oui,Non,
https://drive.google.com/file/d/1tYKI2LC9eWYwz1J0DtYrYtthrpkJqgVP/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75015,AC,EDUC-AC-12,Chargé de suivi et de la performance des achats nationaux ministériels et interministériels,NC,Achats,Service de l'action administrative et des moyens. Sous-direction des achats,Bureau de la performance et du contrôle de gestion des achats,Non,Oui,Non,
https://drive.google.com/file/d/1W8fuAyYqmfugzVQ8z_q_ND0m6OnaB3Ub/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-13,Adjoint au chef de section,G4,RH,Service de l'action administrative et des moyens. Sous-direction des RH,Bureau de gestion statutaire et des rémunérations,Non,Oui,Non,
https://drive.google.com/file/d/1nBx38Mz3cRHsFbQC60eXrvYRHIH9CUDv/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-14,Chargé d'études dialogue social et analyse juridique,G4,RH,Service de l'action administrative et des moyens. Sous-direction des RH,Bureau des conditions de vie au travail et des politiques et relations sociales,Non,Oui,Non,
https://drive.google.com/file/d/1p82cqVDvYbVvuovx_8afnFd_Zv2nbp6U/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-15,Coordinateur administratif et budgétaire,G4,Pol. Publiques,Service de l'action administrative et des moyens. Sous-direction de l'environnement de travail et du patrimoine immobilier de l'AC,bureau des services généraux,Non,Oui,Non,
https://drive.google.com/file/d/1UTsWJtSkDsGtm5sxKnuGBFo82KeIF845/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-16,Chargé d'études en RH,NC,RH,"DGRH, Service des personnels enseignants de l'enseignement scolaire, Sous-direction des personnels enseignants, d'éducation et des psychologues de l'EN",Département du pilotage et de la gestion des carrières des personnels enseignants,Non,Oui,Non,
https://drive.google.com/file/d/1wPo3Bnlm7vJ5O5Bfk05Lg8ectDSi_mp1/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-17,Chargé d'études disciplinaires ,NC,RH,"DGRH, Service des politiques sociales et des personnels, Sous-direction des personnels BIATPSS",Département de la politique disciplinaire,Non,Oui,Non,
https://drive.google.com/file/d/1FGJ8HKUj07UFQPgIYoXLMBNEslnkws5Q/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-18,Chargé d'études santé et sécurité au travail,NC,RH,"DGRH, Service des politiques sociales et des personnels des bibliothèques, ingénieurs, administratifs, techniques, pédagogiques, sociaux et de santé. Sous-direction des politiques sociales","Département de la sécurité, de la santé et des conditions de travail",Non,Oui,Non,
https://drive.google.com/file/d/1jOdjWgpYDyhkMZTUBlGt319d85evVSuB/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75015,AC,EDUC-AC-19,Chargé de la relation à utilisateurs ,NC,Numérique,Direction du numérique pour l'Education,Délégation des services numériques pour l'administration centrale,Non,Oui,Non,
https://drive.google.com/file/d/1daERrnVu3nGcmnTSCJehaZsBTwoINqpF/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-20,Chargé d'études budgétaire et financière,NC,Budget/Finances,Direction des sports,Mission financière,Non,Oui,Non,
https://drive.google.com/file/d/1aFv4gR7x10YktIFp6FKKW-OTOrvxDJ-k/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75013,AC,EDUC-AC-21,Chargé de mission volontariat et valorisation de l'engagement ,NC,Pol. Publiques,"Direction de la jeunese, de l'éducation populaire et de la vie associative",Bureau de la coordination des politiques interministérielles d'engagement,Non,Oui,Non,
https://drive.google.com/file/d/1LJO51P1h2ZLdfLGmnzvXOoUp5iieOFTY/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-22,Chargé d'études pilotage budgétaire hors titre 2,NC,Budget/Finances,"Direction des affaires financières, Sous-direction de l'enseignement privé","Bureau du budget, du pilotage et du dialogue de gestion",Non,NC,Non,
https://drive.google.com/file/d/1O1nHrsndseCkSau1RxaDG4NlIP_cvpjV/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75005,AC,EDUC-AC-313,Chargé d'analyse budgétaire,,Budget/Finances,"Direction des affaires financières, Sous-direction du budget de la mission recherche et enseignement sup",Bureau du budget de la mision interministérielle recherche et enseignement sup,Non,Oui,Non,
https://drive.google.com/file/d/1WGjBWw-Mxuedr3GWZhn-EvdOgo6kriOG/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-314,Chargé d'études ,,Budget/Finances,"Direction des affaires financières, Sous-direction de l'expertise statutaire, de la masse salariale, des emplois et des rémunérations",Burau de la masse salariale et du suivi des plafonds d'emploi,Non,Oui,Non,
https://drive.google.com/file/d/1uJYUF9ebex3o6iCJvpwv6ayUKjNEg1x_/view?usp=sharing,MENJ - MESRI,"Ministères éducation, jeunesse, sport, enseignement supérieur, recherche",Île-de-France,Paris,75007,AC,EDUC-AC-315,Chargé d'études,,Budget/Finances,"Direction des affaires financières, Sous-direction de l'enseignement privé",Bureau des personnels enseignants des établissements privés sous contrait,Non,Oui,Non,
